stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
stop_86_11602,868-02,"Spadochroniarzy","02",50.080214722,19.980894444,,,0,,,
stop_39_5701,380-01,"Stachiewicza","01",50.084893055,19.916344722,,,0,,,
stop_939_130801,2634-01,"Staniątki Wiadukt","01",50.015750555,20.177367777,,,0,,,
stop_939_130802,2634-02,"Staniątki Wiadukt","02",50.016443333,20.180657500,,,0,,,
stop_111_14401,327-01,"Stara Wola","01",50.062176388,19.871096111,,,0,,,
stop_111_14402,327-02,"Stara Wola","02",50.061596944,19.870916388,,,0,,,
stop_1042_255801,184-01,"Stare Wiślisko","01",50.059207222,20.050318333,,,0,,,
stop_1042_255802,184-02,"Stare Wiślisko","02",50.059336111,20.050221388,,,0,,,
stop_2310_346001,775-01,"Starego Wiarusa","01",50.101558888,19.909437222,,,0,,,
stop_2310_346002,775-02,"Starego Wiarusa","02",50.100232222,19.910573333,,,0,,,
stop_2310_346004,775-04,"Starego Wiarusa","04",50.101099166,19.910571111,,,0,,,
stop_261_35802,807-02,"Starowiślna","02",50.056906666,19.944997222,,,0,,,
stop_261_35807,807-07,"Starowiślna","07",50.056721944,19.946043888,,,0,,,
stop_1357_303202,833-02,"Stary Kleparz","02",50.066183055,19.938252500,,,0,,,
stop_1357_303203,833-03,"Stary Kleparz","03",50.066699722,19.938904444,,,0,,,
stop_1357_303205,833-05,"Stary Kleparz","05",50.066257777,19.940338055,,,0,,,
stop_1194_279101,462-01,"Stawowa","01",50.093850000,19.892701388,,,0,,,
stop_1194_279102,462-02,"Stawowa","02",50.095080833,19.892620833,,,0,,,
stop_1194_279104,462-04,"Stawowa","04",50.093933611,19.893262500,,,0,,,
stop_3210_384501,828-01,"Stefana Batorego","01",50.066511111,19.929532500,,,0,,,
stop_3210_384502,828-02,"Stefana Batorego","02",50.067085833,19.928751666,,,0,,,
stop_83_11203,101-03,"Stella-Sawickiego","03",50.074505000,20.005368888,,,0,,,
stop_83_11204,101-04,"Stella-Sawickiego","04",50.074091388,20.005313888,,,0,,,
stop_83_11206,101-06,"Stella-Sawickiego","06",50.074869166,20.003687222,,,0,,,
stop_398_55801,669-01,"Stoczniowców","01",50.049677222,19.983405000,,,0,,,
stop_398_55802,669-02,"Stoczniowców","02",50.048756944,19.981015277,,,0,,,
stop_398_55803,669-03,"Stoczniowców","03",50.048517777,19.982045277,,,0,,,
stop_398_55805,669-05,"Stoczniowców","05",50.049491944,19.981281666,,,0,,,
stop_499_71101,587-01,"Stojałowskiego","01",50.005258055,19.954741111,,,0,,,
stop_499_71102,587-02,"Stojałowskiego","02",50.005038055,19.956045555,,,0,,,
stop_262_35902,819-02,"Stradom","02",50.052163611,19.940971666,,,0,,,
stop_262_35904,819-04,"Stradom","04",50.050914722,19.942435833,,,0,,,
stop_262_35905,819-05,"Stradom","05",50.052016111,19.942261111,,,0,,,
stop_262_35906,819-06,"Stradom","06",50.052501944,19.941962500,,,0,,,
stop_307_42303,106-03,"Struga","03",50.074766388,20.047584722,,,0,,,
stop_307_42304,106-04,"Struga","04",50.075031388,20.047553888,,,0,,,
stop_307_42305,106-05,"Struga","05",50.075125000,20.046513611,,,0,,,
stop_307_42306,106-06,"Struga","06",50.074653055,20.046118055,,,0,,,
stop_307_42308,106-08,"Struga","08",50.074420833,20.047151388,,,0,,,
stop_1226_287401,471-01,"Strycharska","01",50.043328055,19.976586944,,,0,,,
stop_73_10101,873-01,"Strzelców","01",50.092534722,19.974770833,,,0,,,
stop_73_10102,873-02,"Strzelców","02",50.093321666,19.975646388,,,0,,,
stop_108_14101,325-01,"Strzelnica","01",50.063778333,19.883741944,,,0,,,
stop_108_14102,325-02,"Strzelnica","02",50.064083333,19.882691666,,,0,,,
stop_437_61801,576-01,"Sucha","01",50.024210000,19.942090555,,,0,,,
stop_437_61802,576-02,"Sucha","02",50.024536388,19.942108055,,,0,,,
stop_474_66601,712-01,"Sucharskiego","01",50.017847222,20.044038888,,,0,,,
stop_474_66602,712-02,"Sucharskiego","02",50.018348611,20.042715277,,,0,,,
stop_1083_260202,445-02,"Sudolska","02",50.091972777,19.964601666,,,0,,,
stop_345_47601,2186-01,"Sulechów","01",50.121950000,20.096788333,,,0,,,
stop_345_47602,2186-02,"Sulechów","02",50.121986111,20.096437222,,,0,,,
stop_1055_257101,624-01,"Sułkowskiego","01",50.023481388,19.968732222,,,0,,,
stop_1055_257102,624-02,"Sułkowskiego","02",50.023798611,19.969263611,,,0,,,
stop_3091_379901,2640-01,"Sułków Zbój","01",49.999359444,20.111545833,,,0,,,
stop_3091_379902,2640-02,"Sułków Zbój","02",49.999285555,20.110117777,,,0,,,
stop_1054_257001,679-01,"Surzyckiego","01",50.039580555,20.003646388,,,0,,,
stop_1054_257002,679-02,"Surzyckiego","02",50.038983055,20.005348611,,,0,,,
stop_1054_257004,679-04,"Surzyckiego","04",50.038904444,20.004162777,,,0,,,
stop_522_73901,591-01,"Swoszowice Autostrada","01",50.001051944,19.941287777,,,0,,,
stop_522_73902,591-02,"Swoszowice Autostrada","02",50.000622222,19.942387500,,,0,,,
stop_516_73201,597-01,"Swoszowice Poczta","01",49.990822500,19.942550000,,,0,,,
stop_516_73202,597-02,"Swoszowice Poczta","02",49.990357777,19.941345833,,,0,,,
stop_2758_364401,495-01,"Swoszowice SKA","01",49.999540000,19.927418333,,,0,,,
stop_2758_364402,495-02,"Swoszowice SKA","02",49.999826388,19.927677222,,,0,,,
stop_1644_312902,593-02,"Swoszowice Szkoła","02",49.993992777,19.946744166,,,0,,,
stop_1644_312904,593-04,"Swoszowice Szkoła","04",49.994355833,19.946070000,,,0,,,
stop_402_56201,673-01,"Szczecińska","01",50.042769444,19.989785000,,,0,,,
stop_402_56202,673-02,"Szczecińska","02",50.042327222,19.991096388,,,0,,,
stop_1074_259301,707-01,"Szczegów","01",49.993159722,19.996323611,,,0,,,
stop_1074_259302,707-02,"Szczegów","02",49.993669722,19.995462500,,,0,,,
stop_1369_304501,2091-01,"Szczyglice Autostrada","01",50.092971111,19.815672777,,,0,,,
stop_1369_304502,2091-02,"Szczyglice Autostrada","02",50.092877500,19.815599444,,,0,,,
stop_3256_387403,2093-03,"Szczyglice Błonie","03",50.085633333,19.809959722,,,0,,,
stop_3256_387404,2093-04,"Szczyglice Błonie","04",50.086474722,19.809159166,,,0,,,
stop_3256_387406,2093-06,"Szczyglice Błonie","06",50.085296666,19.808440277,,,0,,,
stop_607_87101,2282-01,"Szczyglice Dom Kultury","01",50.093667222,19.808145277,,,0,,,
stop_607_87102,2282-02,"Szczyglice Dom Kultury","02",50.094017500,19.808369166,,,0,,,
stop_172_22401,2090-01,"Szczyglice Most","01",50.087862500,19.818302222,,,0,,,
stop_172_22402,2090-02,"Szczyglice Most","02",50.087983055,19.818731944,,,0,,,
stop_3254_387201,2101-01,"Szczyglice Skała Kmity","01",50.098205277,19.805305277,,,0,,,
stop_3254_387202,2101-02,"Szczyglice Skała Kmity","02",50.097203611,19.804575000,,,0,,,
stop_3255_387301,2092-01,"Szczyglice Skrzyżowanie","01",50.093306388,19.804604444,,,0,,,
stop_3255_387302,2092-02,"Szczyglice Skrzyżowanie","02",50.092851388,19.803840277,,,0,,,
stop_3255_387303,2092-03,"Szczyglice Skrzyżowanie","03",50.094012500,19.803924444,,,0,,,
stop_2821_369101,278-01,"Szlifierska","01",50.072394722,20.189751944,,,0,,,
stop_2821_369102,278-02,"Szlifierska","02",50.072578611,20.189660833,,,0,,,
stop_464_65101,691-01,"Szparagowa","01",50.043102222,20.045165000,,,0,,,
stop_464_65102,691-02,"Szparagowa","02",50.044420833,20.046049722,,,0,,,
stop_464_65104,691-04,"Szparagowa","04",50.043289722,20.045618611,,,0,,,
stop_464_65106,691-06,"Szparagowa","06",50.044410000,20.045253055,,,0,,,
stop_1853_320301,414-01,"Szpital Jana Pawła II","01",50.088976944,19.938890833,,,0,,,
stop_1853_320302,414-02,"Szpital Jana Pawła II","02",50.088372777,19.938563333,,,0,,,
stop_1853_320304,414-04,"Szpital Jana Pawła II","04",50.088920000,19.938032777,,,0,,,
stop_1360_303603,382-03,"Szpital Narutowicza","03",50.080958611,19.936952500,,,0,,,
stop_1360_303604,382-04,"Szpital Narutowicza","04",50.080758333,19.937036666,,,0,,,
stop_1173_275902,415-02,"Szpital Okulistyczny","02",50.099430833,20.064068888,,,0,,,
stop_1173_275982,415-82,"Szpital Okulistyczny","82",50.099430833,20.064068888,,,0,,,
stop_2174_338301,650-01,"Szpital Uniwersytecki / Instytut Pediatrii","01",50.010247222,20.000291388,,,0,,,
stop_2174_338302,650-02,"Szpital Uniwersytecki / Instytut Pediatrii","02",50.009971111,20.000671111,,,0,,,
stop_309_42501,187-01,"Szpital Żeromskiego","01",50.066389722,20.046919722,,,0,,,
stop_309_42502,187-02,"Szpital Żeromskiego","02",50.066548055,20.046581944,,,0,,,
stop_411_57502,522-02,"Szwedzka","02",50.046703333,19.925421111,,,0,,,
stop_2499_354601,2318-01,"Szyce Spacerowa","01",50.141853055,19.863168333,,,0,,,
stop_2499_354602,2318-02,"Szyce Spacerowa","02",50.144158888,19.861615833,,,0,,,
stop_2500_354701,2319-01,"Szyce Wesoła","01",50.151237222,19.853362777,,,0,,,
stop_2500_354702,2319-02,"Szyce Wesoła","02",50.149865000,19.854535000,,,0,,,
stop_1118_264601,220-01,"Szymańskiego","01",50.075144166,20.138799722,,,0,,,
stop_1118_264602,220-02,"Szymańskiego","02",50.075023611,20.139894722,,,0,,,
stop_1891_322601,2030-01,"Ściejowice Kościel","01",49.998795000,19.779671944,,,0,,,
stop_1891_322602,2030-02,"Ściejowice Kościel","02",49.998905000,19.779853333,,,0,,,
stop_888_124601,2539-01,"Ściejowice Na Bagnach","01",50.002221666,19.778441111,,,0,,,
stop_888_124602,2539-02,"Ściejowice Na Bagnach","02",50.002380555,19.778306388,,,0,,,
stop_1890_322501,2029-01,"Ściejowice Remiza","01",50.006209722,19.778830555,,,0,,,
stop_1890_322502,2029-02,"Ściejowice Remiza","02",50.005800833,19.779019444,,,0,,,
stop_1090_261001,774-01,"Ślaskiego","01",50.025670833,19.851146666,,,0,,,
stop_1090_261002,774-02,"Ślaskiego","02",50.025469722,19.850583055,,,0,,,
stop_1852_251701,759-01,"Śliwiaka Zakłady","01",50.038387222,20.051952777,,,0,,,
stop_1852_251702,759-02,"Śliwiaka Zakłady","02",50.037957777,20.053350555,,,0,,,
stop_1851_137401,758-01,"Śliwiaka","01",50.037772777,20.058671944,,,0,,,
stop_1851_137402,758-02,"Śliwiaka","02",50.037458055,20.059557222,,,0,,,
stop_628_90302,752-02,"Ślósarczyka","02",50.009577777,20.041684444,,,0,,,
stop_2340_347002,817-02,"św. Gertrudy","02",50.058531111,19.940814722,,,0,,,
stop_2341_347101,816-01,"św. Wawrzyńca","01",50.051142500,19.950967222,,,0,,,
stop_2341_347102,816-02,"św. Wawrzyńca","02",50.051393055,19.950914444,,,0,,,
stop_2084_331601,2210-01,"Świątniki Górne Bielowicza Szkoła","01",49.935152222,19.963158333,,,0,,,
stop_2084_331602,2210-02,"Świątniki Górne Bielowicza Szkoła","02",49.935098333,19.962189722,,,0,,,
stop_2088_332001,2272-01,"Świątniki Górne Buk","01",49.935047222,19.934363888,,,0,,,
stop_2088_332002,2272-02,"Świątniki Górne Buk","02",49.935175555,19.934373333,,,0,,,
stop_2085_331701,2209-01,"Świątniki Górne Centrum","01",49.934205277,19.953156666,,,0,,,
stop_2085_331702,2209-02,"Świątniki Górne Centrum","02",49.934366111,19.954023888,,,0,,,
stop_2093_332501,2565-01,"Świątniki Górne Krakowska","01",49.938410277,19.943275000,,,0,,,
stop_2093_332502,2565-02,"Świątniki Górne Krakowska","02",49.938738611,19.942837500,,,0,,,
stop_1384_305101,2238-01,"Świątniki Górne Piasna Górka","01",49.931968333,19.973855833,,,0,,,
stop_1384_305102,2238-02,"Świątniki Górne Piasna Górka","02",49.931928888,19.973748611,,,0,,,
stop_2083_331501,2221-01,"Świątniki Górne Skrzyżowanie","01",49.934275000,19.966900555,,,0,,,
stop_2083_331502,2221-02,"Świątniki Górne Skrzyżowanie","02",49.934220555,19.967449722,,,0,,,
stop_2086_331801,2208-01,"Świątniki Górne Urząd Miasta i Gminy","01",49.934506388,19.945717777,,,0,,,
stop_2086_331802,2208-02,"Świątniki Górne Urząd Miasta i Gminy","02",49.934259722,19.946638333,,,0,,,
stop_1086_260501,749-01,"Świdzińskiego","01",50.010483888,20.032492222,,,0,,,
stop_1732_317201,755-01,"Taklińskiego","01",49.986249444,19.907908888,,,0,,,
stop_1732_317202,755-02,"Taklińskiego","02",49.986218333,19.907351944,,,0,,,
stop_2343_347303,112-03,"TAURON Arena Kraków al. Pokoju","03",50.064836111,19.989393333,,,0,,,
stop_2343_347304,112-04,"TAURON Arena Kraków al. Pokoju","04",50.064061944,19.987038055,,,0,,,
stop_2343_347305,112-05,"TAURON Arena Kraków al. Pokoju","05",50.064201666,19.990359166,,,0,,,
stop_1364_304004,805-04,"TAURON Arena Kraków Wieczysta","04",50.070929444,19.983902222,,,0,,,
stop_1364_304006,805-06,"TAURON Arena Kraków Wieczysta","06",50.071099166,19.982578333,,,0,,,
stop_1364_304008,805-08,"TAURON Arena Kraków Wieczysta","08",50.071620277,19.983936388,,,0,,,
stop_1224_287201,799-01,"TAURON Arena Kraków","01",50.068015555,19.988787222,,,0,,,
stop_1224_287202,799-02,"TAURON Arena Kraków","02",50.066949722,19.988569444,,,0,,,
stop_53_7701,827-01,"Teatr Bagatela","01",50.062968611,19.932570833,,,0,,,
stop_53_7702,827-02,"Teatr Bagatela","02",50.063984166,19.933480833,,,0,,,
stop_53_7703,827-03,"Teatr Bagatela","03",50.063756944,19.932553888,,,0,,,
stop_304_42003,119-03,"Teatr Ludowy","03",50.082069444,20.032004166,,,0,,,
stop_304_42004,119-04,"Teatr Ludowy","04",50.082188055,20.032948888,,,0,,,
stop_304_42005,119-05,"Teatr Ludowy","05",50.081028611,20.034060277,,,0,,,
stop_304_42006,119-06,"Teatr Ludowy","06",50.081304166,20.033396666,,,0,,,
stop_1921_324201,801-01,"Teatr Słowackiego","01",50.064638888,19.945656944,,,0,,,
stop_1921_324202,801-02,"Teatr Słowackiego","02",50.064848888,19.944181388,,,0,,,
stop_1921_324203,801-03,"Teatr Słowackiego","03",50.064007777,19.945091666,,,0,,,
stop_483_68103,655-03,"Teligi","03",50.016618888,20.006629166,,,0,,,
stop_483_68104,655-04,"Teligi","04",50.016539166,20.006314722,,,0,,,
stop_3093_380101,2801-01,"Tomaszkowice Urząd Gminy Biskupice","01",49.975831944,20.099199722,,,0,,,
stop_3093_380102,2801-02,"Tomaszkowice Urząd Gminy Biskupice","02",49.976125000,20.098341111,,,0,,,
stop_2510_355701,2018-01,"Tomaszowice Dwór","01",50.134431388,19.841722222,,,0,,,
stop_2510_355702,2018-02,"Tomaszowice Dwór","02",50.134327500,19.842038888,,,0,,,
stop_1839_316701,2685-01,"Tomaszowice Kolberga","01",50.134747222,19.836982777,,,0,,,
stop_1839_316702,2685-02,"Tomaszowice Kolberga","02",50.134835833,19.836473055,,,0,,,
stop_2511_355801,2696-01,"Tomaszowice Spacerowa","01",50.134855555,19.831451666,,,0,,,
stop_2511_355802,2696-02,"Tomaszowice Spacerowa","02",50.134920277,19.831491944,,,0,,,
stop_2509_355601,2017-01,"Tomaszowice Zacisze","01",50.135320555,19.848196111,,,0,,,
stop_2509_355602,2017-02,"Tomaszowice Zacisze","02",50.135178333,19.848615277,,,0,,,
stop_106_13901,323-01,"Tondosa","01",50.060624722,19.893072222,,,0,,,
stop_106_13902,323-02,"Tondosa","02",50.060715277,19.891409444,,,0,,,
stop_694_99001,406-01,"Tonie Gliniki","01",50.117001944,19.894202222,,,0,,,
stop_694_99002,406-02,"Tonie Gliniki","02",50.117211111,19.893642222,,,0,,,
stop_18_2501,407-01,"Tonie Kąty","01",50.115853888,19.901301111,,,0,,,
stop_18_2502,407-02,"Tonie Kąty","02",50.115709722,19.901085277,,,0,,,
stop_18_2504,407-04,"Tonie Kąty","04",50.115937500,19.902397222,,,0,,,
stop_18_2573,407-73,"Tonie Kąty","73",50.115984444,19.902538611,,,0,,,
stop_17_2301,403-01,"Tonie Skrzyżowanie","01",50.112534166,19.898723611,,,0,,,
stop_17_2302,403-02,"Tonie Skrzyżowanie","02",50.112685277,19.898324444,,,0,,,
stop_15_2101,405-01,"Tonie","01",50.109725000,19.885901111,,,0,,,
stop_15_2102,405-02,"Tonie","02",50.109840000,19.886271666,,,0,,,
stop_15_2103,405-03,"Tonie","03",50.109366944,19.885920277,,,0,,,
stop_670_96602,589-02,"Tor Kajakowy","02",50.032568611,19.829195555,,,0,,,
stop_646_93601,450-01,"Torfowa","01",50.017930277,19.905167777,,,0,,,
stop_646_93602,450-02,"Torfowa","02",50.018926666,19.906365000,,,0,,,
stop_1154_272401,6-01,"TR","01",50.030931111,19.931316388,,,0,,,
stop_1933_324501,2807-01,"Trąbki P+R","01",49.957295555,20.147004722,,,0,,,
stop_3097_380501,2805-01,"Trąbki Pacówki","01",49.963369166,20.141795000,,,0,,,
stop_3097_380502,2805-02,"Trąbki Pacówki","02",49.963213611,20.142287500,,,0,,,
stop_3098_380601,2806-01,"Trąbki Remiza","01",49.957968333,20.146516111,,,0,,,
stop_3098_380602,2806-02,"Trąbki Remiza","02",49.958726388,20.145872500,,,0,,,
stop_1322_297701,2137-01,"Trojanowice Krakowska","01",50.137018611,19.912960000,,,0,,,
stop_1322_297702,2137-02,"Trojanowice Krakowska","02",50.137318055,19.912959166,,,0,,,
stop_133_17801,2138-01,"Trojanowice Pętla","01",50.140978055,19.910838611,,,0,,,
stop_3080_378801,2129-01,"Trojanowice Słoneczna","01",50.139577500,19.898778888,,,0,,,
stop_3080_378802,2129-02,"Trojanowice Słoneczna","02",50.139048055,19.899248611,,,0,,,
stop_137_18301,2128-01,"Trojanowice Strugi","01",50.134280277,19.906120833,,,0,,,
stop_137_18302,2128-02,"Trojanowice Strugi","02",50.134592222,19.905478888,,,0,,,
stop_500_71401,628-01,"Tuchowska","01",50.013168888,19.967131666,,,0,,,
stop_500_71402,628-02,"Tuchowska","02",50.013319444,19.966591944,,,0,,,
stop_2713_364703,579-03,"Turowicza","03",50.014541388,19.946148888,,,0,,,
stop_2713_364704,579-04,"Turowicza","04",50.015036944,19.944228055,,,0,,,
stop_2713_364705,579-05,"Turowicza","05",50.015875000,19.945608333,,,0,,,
stop_2713_364706,579-06,"Turowicza","06",50.014320277,19.945165833,,,0,,,
stop_2813_368301,243-01,"Tymiankowa","01",50.069689166,20.162439166,,,0,,,
stop_2813_368302,243-02,"Tymiankowa","02",50.069621388,20.163016666,,,0,,,
stop_422_59101,519-01,"Tyniec Kamieniołom","01",50.008375277,19.814477777,,,0,,,
stop_424_59301,517-01,"Tyniec","01",50.015227500,19.809036111,,,0,,,
stop_424_59303,517-03,"Tyniec","03",50.015802777,19.809184166,,,0,,,
stop_1046_256201,725-01,"Tyniecka Autostrada","01",50.021724444,19.827028333,,,0,,,
stop_1046_256202,725-02,"Tyniecka Autostrada","02",50.021907222,19.827665000,,,0,,,
stop_85_11501,869-01,"Ugorek","01",50.077064166,19.984235555,,,0,,,
stop_85_11502,869-02,"Ugorek","02",50.077943888,19.983379444,,,0,,,
stop_85_11572,869-72,"Ugorek","72",50.076526388,19.984603611,,,0,,,
stop_85_11574,869-74,"Ugorek","74",50.076673333,19.983717222,,,0,,,
stop_709_101701,2262-01,"Ujazd Pętla","01",50.135829166,19.820256388,,,0,,,
stop_709_101781,2262-81,"Ujazd Pętla","81",50.135798888,19.820316944,,,0,,,
stop_3100_380801,356-01,"UKEN","01",50.074121944,19.910986944,,,0,,,
stop_3100_380802,356-02,"UKEN","02",50.074267500,19.909706388,,,0,,,
stop_3100_380803,356-03,"UKEN","03",50.073997500,19.911533611,,,0,,,
stop_3100_380804,356-04,"UKEN","04",50.074385000,19.909086666,,,0,,,
stop_2200_72301,604-01,"Ukraina","01",49.975349166,19.946452500,,,0,,,
stop_2200_72302,604-02,"Ukraina","02",49.975728888,19.945863888,,,0,,,
stop_97_12703,852-03,"Uniwersytet Ekonomiczny","03",50.067719166,19.953124166,,,0,,,
stop_97_12704,852-04,"Uniwersytet Ekonomiczny","04",50.068318333,19.951702222,,,0,,,
stop_2339_346901,842-01,"UR al. 29 Listopada","01",50.083320833,19.952735000,,,0,,,
stop_2339_346902,842-02,"UR al. 29 Listopada","02",50.082124166,19.951557500,,,0,,,
stop_2339_346903,842-03,"UR al. 29 Listopada","03",50.082441944,19.952151666,,,0,,,
stop_3_501,364-01,"UR Balicka","01",50.080954444,19.865133055,,,0,,,
stop_3_502,364-02,"UR Balicka","02",50.080841111,19.865483888,,,0,,,
stop_48_6701,372-01,"Urząd Marszałkowski","01",50.078811666,19.922528055,,,0,,,
stop_48_6702,372-02,"Urząd Marszałkowski","02",50.078828888,19.922230000,,,0,,,
stop_665_95701,831-01,"Urząd Skarbowy Nowa Huta","01",50.104629722,20.012204166,,,0,,,
stop_59_8301,354-01,"Urzędnicza","01",50.071817500,19.920035833,,,0,,,
stop_59_8302,354-02,"Urzędnicza","02",50.071953333,19.919089166,,,0,,,
stop_3079_378701,756-01,"Vetulaniego","01",50.094059444,19.924027222,,,0,,,
stop_3079_378702,756-02,"Vetulaniego","02",50.094080277,19.924718888,,,0,,,
stop_354_48601,200-01,"Wadowska","01",50.096475277,20.119038333,,,0,,,
stop_354_48602,200-02,"Wadowska","02",50.096689166,20.120088888,,,0,,,
stop_1039_255401,208-01,"Wadów Glinik","01",50.093141111,20.132495555,,,0,,,
stop_1039_255402,208-02,"Wadów Glinik","02",50.092760833,20.133250000,,,0,,,
stop_2433_350101,207-01,"Wadów Os. Kolejowe","01",50.096908611,20.128809444,,,0,,,
stop_2433_350102,207-02,"Wadów Os. Kolejowe","02",50.097333333,20.128542222,,,0,,,
stop_351_48301,203-01,"Wadów Osiedle","01",50.105996388,20.121759444,,,0,,,
stop_351_48302,203-02,"Wadów Osiedle","02",50.106679722,20.121568333,,,0,,,
stop_352_48401,202-01,"Wadów Szkoła","01",50.100144166,20.126019166,,,0,,,
stop_352_48402,202-02,"Wadów Szkoła","02",50.101007222,20.124966944,,,0,,,
stop_353_48501,201-01,"Wadów","01",50.097176666,20.124133611,,,0,,,
stop_353_48502,201-02,"Wadów","02",50.097374166,20.124828333,,,0,,,
stop_1048_256401,514-01,"Wały Wiślane","01",50.027728333,19.847952500,,,0,,,
stop_1048_256402,514-02,"Wały Wiślane","02",50.027525000,19.847209166,,,0,,,
stop_1030_254303,121-03,"Wańkowicza","03",50.087198888,20.047649166,,,0,,,
stop_1030_254304,121-04,"Wańkowicza","04",50.086874166,20.045934722,,,0,,,
stop_1030_254305,121-05,"Wańkowicza","05",50.088243333,20.047190277,,,0,,,
stop_1030_254306,121-06,"Wańkowicza","06",50.086596388,20.047306944,,,0,,,
stop_1080_259901,542-01,"Warchałowskiego","01",49.990528611,19.859534722,,,0,,,
stop_1080_259902,542-02,"Warchałowskiego","02",49.989921388,19.860347222,,,0,,,
stop_1646_313101,592-01,"Warszewicza","01",49.997463611,19.946022500,,,0,,,
stop_1646_313102,592-02,"Warszewicza","02",49.998795000,19.945862777,,,0,,,
stop_2311_32501,818-01,"Wawel","01",50.054402222,19.939637777,,,0,,,
stop_2311_32502,818-02,"Wawel","02",50.054348333,19.939350833,,,0,,,
stop_1111_263901,567-01,"Ważewskiego","01",49.982916111,19.911907222,,,0,,,
stop_1111_263902,567-02,"Ważewskiego","02",49.983764444,19.912832222,,,0,,,
stop_1060_257802,757-02,"Weigla","02",50.012968333,20.043085833,,,0,,,
stop_1919_13303,358-03,"Wesele","03",50.079391111,19.896876944,,,0,,,
stop_1919_13304,358-04,"Wesele","04",50.078786944,19.898113055,,,0,,,
stop_2471_353202,616-02,"Węglarska","02",50.039625555,19.996678055,,,0,,,
stop_2546_359201,2147-01,"Węgrzce A1","01",50.120476944,19.967323611,,,0,,,
stop_2546_359202,2147-02,"Węgrzce A1","02",50.119306944,19.966948055,,,0,,,
stop_2546_359203,2147-03,"Węgrzce A1","03",50.120000277,19.966712500,,,0,,,
stop_2546_359204,2147-04,"Węgrzce A1","04",50.120012222,19.967592222,,,0,,,
stop_2296_344201,2375-01,"Węgrzce B1","01",50.109268055,19.989983888,,,0,,,
stop_2296_344202,2375-02,"Węgrzce B1","02",50.109961111,19.990962500,,,0,,,
stop_2297_344301,2374-01,"Węgrzce B4","01",50.109690000,19.980037222,,,0,,,
stop_2297_344302,2374-02,"Węgrzce B4","02",50.109082222,19.980916388,,,0,,,
stop_755_107901,2382-01,"Węgrzce Błonie","01",50.125946388,19.974920833,,,0,,,
stop_755_107902,2382-02,"Węgrzce Błonie","02",50.125498333,19.974752777,,,0,,,
stop_127_16501,2178-01,"Węgrzce Centrum","01",50.119915833,19.974582500,,,0,,,
stop_127_389402,2178-12,"Węgrzce Centrum","12",50.119915833,19.974582500,,,0,,,
stop_753_107301,2373-01,"Węgrzce Magiczne Wzgórze","01",50.113723055,19.975115000,,,0,,,
stop_753_107302,2373-02,"Węgrzce Magiczne Wzgórze","02",50.114272222,19.974065833,,,0,,,
stop_756_108001,2381-01,"Węgrzce Pętla","01",50.128736388,19.974742500,,,0,,,
stop_241_32701,2146-01,"Węgrzce Starostwo Powiatowe","01",50.114804166,19.967101666,,,0,,,
stop_241_32702,2146-02,"Węgrzce Starostwo Powiatowe","02",50.114095000,19.966431666,,,0,,,
stop_2298_344401,2570-01,"Węgrzce Sudół","01",50.107312222,19.985320833,,,0,,,
stop_2298_344402,2570-02,"Węgrzce Sudół","02",50.107175000,19.984883888,,,0,,,
stop_3078_378601,2861-01,"Węgrzce Warszawska","01",50.128311666,19.968405555,,,0,,,
stop_3078_378602,2861-02,"Węgrzce Warszawska","02",50.127798611,19.968081388,,,0,,,
stop_2535_358001,2476-01,"Węgrzce Wielkie Gościniec","01",50.014614166,20.106499166,,,0,,,
stop_2535_358002,2476-02,"Węgrzce Wielkie Gościniec","02",50.014657777,20.105906388,,,0,,,
stop_2534_357901,2477-01,"Węgrzce Wielkie OSP","01",50.014826111,20.110704722,,,0,,,
stop_2534_357902,2477-02,"Węgrzce Wielkie OSP","02",50.014887777,20.110679444,,,0,,,
stop_1988_327001,2478-01,"Węgrzce Wielkie Pętla","01",50.014831666,20.115184166,,,0,,,
stop_1642_312701,654-01,"Węzeł Wielicki","01",50.005761944,20.018205555,,,0,,,
stop_1642_312702,654-02,"Węzeł Wielicki","02",50.006846111,20.016539444,,,0,,,
stop_1642_312703,654-03,"Węzeł Wielicki","03",50.006114166,20.017466111,,,0,,,
stop_1642_312704,654-04,"Węzeł Wielicki","04",50.006753333,20.017793888,,,0,,,
stop_1642_312706,654-06,"Węzeł Wielicki","06",50.005871944,20.015572500,,,0,,,
stop_2162_338201,490-01,"Widłakowa","01",50.037338888,19.876928611,,,0,,,
stop_2162_338202,490-02,"Widłakowa","02",50.037440277,19.877163611,,,0,,,
stop_1153_272202,745-02,"Wielicka Granica Miasta","02",49.998851944,20.028706111,,,0,,,
stop_1153_272203,745-03,"Wielicka Granica Miasta","03",49.999200000,20.026983333,,,0,,,
stop_1153_272204,745-04,"Wielicka Granica Miasta","04",49.999860000,20.028043055,,,0,,,
stop_3161_384101,2734-01,"Wieliczka Asnyka","01",49.982519722,20.069591666,,,0,,,
stop_3161_384102,2734-02,"Wieliczka Asnyka","02",49.982807222,20.069976944,,,0,,,
stop_2602_338002,2795-02,"Wieliczka Centrum","02",49.985073888,20.056988611,,,0,,,
